UserID,HealthStatus,BeaconCellName,Duration,EntranceTime,ExitTime,EntranceGPSTime,ExitGPSTime,BeaconLatitude,BeaconLongitude,BeaconAltitude,JobType,ActivityType
17703,HEALTHY,315Z-9,175,2020-07-24T23:38:14.461Z,2020-07-24T23:41:09.461Z,1911598676461,1911598851461,51.080091645060484,-114.13386947694971,8.6,Others,Working
17703,HEALTHY,315Z-8,771,2020-07-24T23:41:09.461Z,2020-07-24T23:54:00.461Z,1911598851461,1911599622461,51.080153396327916,-114.13386947694974,8.6,Others,Working
17703,HEALTHY,315Z-4,733,2020-07-24T23:54:00.461Z,2020-07-25T00:06:13.461Z,1911599622461,1911600355461,51.080203524490926,-114.13387065626482,8.6,Others,Working
17703,HEALTHY,315Z-7,119,2020-07-25T00:06:13.461Z,2020-07-25T00:08:12.461Z,1911600355461,1911600474461,51.080245475140835,-114.13386984234185,8.6,Others,Working
17703,HEALTHY,315Z-4,656,2020-07-25T00:08:12.461Z,2020-07-25T00:19:08.461Z,1911600474461,1911601130461,51.080203524490926,-114.13387065626482,8.6,Others,Working
17703,HEALTHY,315Z-7,985,2020-07-25T00:19:08.461Z,2020-07-25T00:35:33.461Z,1911601130461,1911602115461,51.080245475140835,-114.13386984234185,8.6,Others,Working
17703,HEALTHY,315Z-6,974,2020-07-25T00:35:33.461Z,2020-07-25T00:51:47.461Z,1911602115461,1911603089461,51.08027324494156,-114.13383476469885,8.6,Others,Working
17703,HEALTHY,315Z-16,294,2020-07-25T00:51:47.461Z,2020-07-25T00:56:41.461Z,1911603089461,1911603383461,51.080274341117885,-114.13377922509736,8.6,Others,Working
17703,HEALTHY,315Z-15,1138,2020-07-25T00:56:41.461Z,2020-07-25T01:15:39.461Z,1911603383461,1911604521461,51.08026995641251,-114.13372514706437,8.6,Others,Working
17703,HEALTHY,315Z-16,729,2020-07-25T01:15:39.461Z,2020-07-25T01:27:48.461Z,1911604521461,1911605250461,51.080274341117885,-114.13377922509736,8.6,Others,Working
17703,HEALTHY,315Z-6,638,2020-07-25T01:27:48.461Z,2020-07-25T01:38:26.461Z,1911605250461,1911605888461,51.08027324494156,-114.13383476469885,8.6,Others,Working
17703,HEALTHY,315Z-16,678,2020-07-25T01:38:26.461Z,2020-07-25T01:49:44.461Z,1911605888461,1911606566461,51.080274341117885,-114.13377922509736,8.6,Others,Working
17703,HEALTHY,315Z-15,867,2020-07-25T01:49:44.461Z,2020-07-25T02:04:11.461Z,1911606566461,1911607433461,51.08026995641251,-114.13372514706437,8.6,Others,Working
17703,HEALTHY,315Z-14,828,2020-07-25T02:04:11.461Z,2020-07-25T02:17:59.461Z,1911607433461,1911608261461,51.080204916616076,-114.13372660863283,8.6,Others,Working
17703,HEALTHY,315Z-15,939,2020-07-25T02:17:59.461Z,2020-07-25T02:33:38.461Z,1911608261461,1911609200461,51.08026995641251,-114.13372514706437,8.6,Others,Working
17703,HEALTHY,315Z-14,955,2020-07-25T02:33:38.461Z,2020-07-25T02:49:33.461Z,1911609200461,1911610155461,51.080204916616076,-114.13372660863283,8.6,Others,Working
17703,HEALTHY,315Z-15,50,2020-07-25T02:49:33.461Z,2020-07-25T02:50:23.461Z,1911610155461,1911610205461,51.08026995641251,-114.13372514706437,8.6,Others,Working
17703,HEALTHY,315Z-14,1088,2020-07-25T02:50:23.461Z,2020-07-25T03:08:31.461Z,1911610205461,1911611293461,51.080204916616076,-114.13372660863283,8.6,Others,Working
17703,HEALTHY,315Z-15,825,2020-07-25T03:08:31.461Z,2020-07-25T03:22:16.461Z,1911611293461,1911612118461,51.08026995641251,-114.13372514706437,8.6,Others,Working
17703,HEALTHY,315Z-14,805,2020-07-25T03:22:16.461Z,2020-07-25T03:35:41.461Z,1911612118461,1911612923461,51.080204916616076,-114.13372660863283,8.6,Others,Working
17703,HEALTHY,315Z-3,152,2020-07-25T03:35:41.461Z,2020-07-25T03:38:13.461Z,1911612923461,1911613075461,51.080137438066146,-114.13372917546809,8.6,Others,Working
17703,HEALTHY,315Z-14,29,2020-07-25T03:38:13.461Z,2020-07-25T03:38:42.461Z,1911613075461,1911613104461,51.080204916616076,-114.13372660863283,8.6,Others,Working
