UserID,HealthStatus,BeaconCellName,Duration,EntranceTime,ExitTime,EntranceGPSTime,ExitGPSTime,BeaconLatitude,BeaconLongitude,BeaconAltitude,JobType,ActivityType
8447,HEALTHY,302Y,147,2020-07-24T23:38:14.461Z,2020-07-24T23:40:41.461Z,1911598676461,1911598823461,51.07996337945439,-114.13378967712458,8.6,Others,Working
8447,HEALTHY,302Z,1148,2020-07-24T23:40:41.461Z,2020-07-24T23:59:49.461Z,1911598823461,1911599971461,51.07996803342797,-114.13382877050262,8.6,Others,Working
8447,HEALTHY,315Z-5,252,2020-07-24T23:59:49.461Z,2020-07-25T00:04:01.461Z,1911599971461,1911600223461,51.080004334421865,-114.1338687946754,8.6,Others,Working
8447,HEALTHY,315Z-9,830,2020-07-25T00:04:01.461Z,2020-07-25T00:17:51.461Z,1911600223461,1911601053461,51.080091645060484,-114.13386947694971,8.6,Others,Working
8447,HEALTHY,315Z-8,178,2020-07-25T00:17:51.461Z,2020-07-25T00:20:49.461Z,1911601053461,1911601231461,51.080153396327916,-114.13386947694974,8.6,Others,Working
8447,HEALTHY,315Z-9,567,2020-07-25T00:20:49.461Z,2020-07-25T00:30:16.461Z,1911601231461,1911601798461,51.080091645060484,-114.13386947694971,8.6,Others,Working
8447,HEALTHY,315Z-5,534,2020-07-25T00:30:16.461Z,2020-07-25T00:39:10.461Z,1911601798461,1911602332461,51.080004334421865,-114.1338687946754,8.6,Others,Working
8447,HEALTHY,315Z-11,1079,2020-07-25T00:39:10.461Z,2020-07-25T00:57:09.461Z,1911602332461,1911603411461,51.08000906644256,-114.13379968705578,8.6,Others,Working
8447,HEALTHY,315Z-12,662,2020-07-25T00:57:09.461Z,2020-07-25T01:08:11.461Z,1911603411461,1911604073461,51.080012720363705,-114.1337258778486,8.6,Others,Working
8447,HEALTHY,315Z-13,456,2020-07-25T01:08:11.461Z,2020-07-25T01:15:47.461Z,1911604073461,1911604529461,51.08007337545475,-114.13372880098552,8.6,Others,Working
8447,HEALTHY,315Z-3,410,2020-07-25T01:15:47.461Z,2020-07-25T01:22:37.461Z,1911604529461,1911604939461,51.080137438066146,-114.13372917546809,8.6,Others,Working
8447,HEALTHY,315Z-13,595,2020-07-25T01:22:37.461Z,2020-07-25T01:32:32.461Z,1911604939461,1911605534461,51.08007337545475,-114.13372880098552,8.6,Others,Working
8447,HEALTHY,315Z-3,131,2020-07-25T01:32:32.461Z,2020-07-25T01:34:43.461Z,1911605534461,1911605665461,51.080137438066146,-114.13372917546809,8.6,Others,Working
8447,HEALTHY,315Z-14,665,2020-07-25T01:34:43.461Z,2020-07-25T01:45:48.461Z,1911605665461,1911606330461,51.080204916616076,-114.13372660863283,8.6,Others,Working
8447,HEALTHY,315Z-3,1101,2020-07-25T01:45:48.461Z,2020-07-25T02:04:09.461Z,1911606330461,1911607431461,51.080137438066146,-114.13372917546809,8.6,Others,Working
8447,HEALTHY,315Z-14,1193,2020-07-25T02:04:09.461Z,2020-07-25T02:24:02.461Z,1911607431461,1911608624461,51.080204916616076,-114.13372660863283,8.6,Others,Working
8447,HEALTHY,315Z-3,1101,2020-07-25T02:24:02.461Z,2020-07-25T02:42:23.461Z,1911608624461,1911609725461,51.080137438066146,-114.13372917546809,8.6,Others,Working
8447,HEALTHY,315Z-14,985,2020-07-25T02:42:23.461Z,2020-07-25T02:58:48.461Z,1911609725461,1911610710461,51.080204916616076,-114.13372660863283,8.6,Others,Working
8447,HEALTHY,315Z-3,730,2020-07-25T02:58:48.461Z,2020-07-25T03:10:58.461Z,1911610710461,1911611440461,51.080137438066146,-114.13372917546809,8.6,Others,Working
8447,HEALTHY,315Z-13,719,2020-07-25T03:10:58.461Z,2020-07-25T03:22:57.461Z,1911611440461,1911612159461,51.08007337545475,-114.13372880098552,8.6,Others,Working
8447,HEALTHY,315Z-3,936,2020-07-25T03:22:57.461Z,2020-07-25T03:38:33.461Z,1911612159461,1911613095461,51.080137438066146,-114.13372917546809,8.6,Others,Working
